ORIGIN_AIRPORT_ID,AVG_DEP_DELAY,VAR_DEP_DELAY,MAX_DEP_DELAY,MIN_DEP_DELAY,COUNT_DEP_DELAY,COUNT_DEP_DELAY_10_OR_MORE,OUTLIERS_DEP_DELAY,AVG_ARR_TIME,VAR_ARR_TIME,MAX_ARR_TIME,MIN_ARR_TIME,AVG_ARR_DELAY,VAR_ARR_DELAY,MAX_ARR_DELAY,MIN_ARR_DELAY,COUNT_ARR_DELAY,COUNT_ARR_DELAY_5_OR_MORE,OUTLIERS_ARR_DELAY,PROPORTION_COUNT_DEP_DELAY_10_OR_MORE,PROPORTION_OUTLIERS_DEP_DELAY,PROPORTION_COUNT_ARR_DELAY_5_OR_MORE,PROPORTION_OUTLIERS_ARR_DELAY
10279,0.9808612440191388,846.603949376384,281.0,-20.0,418,47,51,1363.0023980815347,183888.3773980814,2210.0,555.0,-1.1538461538461537,971.1473586654308,279.0,-37.0,416,87,27,0.11244019138755981,0.12200956937799043,0.2091346153846154,0.06490384615384616
10299,-1.8529862174578866,454.8166845622623,211.0,-22.0,1306,138,147,1294.064241486068,340364.771237767,2400.0,1.0,-7.3534883720930235,554.4847240514551,175.0,-58.0,1290,198,97,0.10566615620214395,0.1125574272588055,0.15348837209302327,0.07519379844961241
10333,37.142857142857146,7813.625000000003,337.0,-26.0,49,15,11,1163.1875,216542.1130319148,1953.0,525.0,29.0,7662.8936170212755,326.0,-36.0,48,17,7,0.30612244897959184,0.22448979591836735,0.3541666666666667,0.14583333333333334
10361,27.770833333333332,5331.4144503546095,438.0,-10.0,48,24,5,1045.1489361702127,100373.60777058286,1727.0,703.0,20.148936170212767,5316.564292321924,419.0,-27.0,47,20,2,0.5,0.10416666666666667,0.425531914893617,0.0425531914893617
10372,35.14769975786925,9611.549067429736,1431.0,-30.0,826,335,75,1489.7172330097087,152525.16052890787,2350.0,4.0,34.15225334957369,10362.397522355255,1448.0,-45.0,821,393,51,0.40556900726392253,0.09079903147699758,0.47868453105968334,0.06211936662606577
10397,5.762911330847787,1072.4397993309015,1434.0,-20.0,30845,5257,4398,1550.4474102422728,266290.23874467204,2400.0,1.0,-0.14962804145145048,1187.246534118679,1429.0,-69.0,30783,7014,2289,0.17043280920732695,0.1425838871778246,0.2278530357664945,0.0743592242471494
10408,14.632978723404255,2547.6249361702144,453.0,-21.0,376,103,45,1376.6755319148936,216333.4784397163,2151.0,138.0,11.398936170212766,2772.6244255319125,438.0,-45.0,376,139,28,0.27393617021276595,0.1196808510638298,0.3696808510638298,0.07446808510638298
10423,5.845744680851064,1903.587823099933,1361.0,-21.0,4888,822,664,1445.2511256651658,231197.77827406497,2400.0,1.0,-0.6823119491699119,2023.5247198690424,1344.0,-48.0,4879,1046,380,0.1681669394435352,0.13584288052373159,0.2143881943021111,0.07788481246156999
10431,12.092592592592593,8158.428174380107,1275.0,-28.0,594,107,89,1323.5437710437711,202132.81511290531,2318.0,608.0,8.69023569023569,8304.956160821257,1269.0,-44.0,594,155,59,0.18013468013468015,0.14983164983164984,0.2609427609427609,0.09932659932659933
10434,7.513513513513513,2851.119726060902,682.0,-23.0,222,39,29,1266.1085972850678,219862.66997120515,2314.0,701.0,-0.38009049773755654,3381.609419991772,665.0,-52.0,221,59,18,0.17567567567567569,0.13063063063063063,0.2669683257918552,0.08144796380090498
10466,10.214601769911505,1060.4172585993758,273.0,-20.0,452,130,55,1401.2212389380531,175548.51413770777,2228.0,713.0,9.496674057649667,1357.1972111357481,308.0,-48.0,451,185,33,0.28761061946902655,0.12168141592920353,0.41019955654101997,0.07317073170731707
10469,22.684615384615384,9957.03929636255,937.0,-14.0,130,27,27,1151.9,212358.88139534887,2303.0,549.0,16.092307692307692,11373.727847346447,997.0,-48.0,130,38,15,0.2076923076923077,0.2076923076923077,0.2923076923076923,0.11538461538461539
10529,7.213222416812609,2026.9729131331624,786.0,-24.0,2284,397,279,1403.5768725361368,256097.73061300197,2358.0,8.0,-0.7707509881422925,2363.575717054394,793.0,-54.0,2277,555,164,0.17381786339754815,0.12215411558669002,0.2437417654808959,0.07202459376372419
10551,2.590909090909091,1463.5993006993012,154.0,-25.0,66,14,6,1684.1515151515152,241843.97668997673,2312.0,850.0,2.3181818181818183,1479.912587412587,165.0,-27.0,66,18,6,0.21212121212121213,0.09090909090909091,0.2727272727272727,0.09090909090909091
10558,-7.588235294117647,98.3270588235294,28.0,-23.0,51,3,3,1124.7450980392157,292388.4737254902,1825.0,636.0,-11.098039215686274,253.7701960784314,38.0,-39.0,51,6,6,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941
10561,12.724719101123595,5709.692153875451,602.0,-19.0,178,33,23,1275.612359550562,273170.75849044614,2345.0,41.0,10.460674157303371,5975.549292198314,624.0,-33.0,178,50,14,0.1853932584269663,0.12921348314606743,0.2808988764044944,0.07865168539325842
10577,34.851851851851855,13081.071977638008,506.0,-13.0,54,15,6,1353.9074074074074,313914.61390635924,2004.0,140.0,25.88888888888889,12050.402515723268,481.0,-42.0,54,15,6,0.2777777777777778,0.1111111111111111,0.2777777777777778,0.1111111111111111
10581,15.909090909090908,2330.665974025977,324.0,-31.0,176,54,20,1379.2727272727273,231274.9766233764,2356.0,708.0,11.875,2827.0014285714287,333.0,-50.0,176,72,14,0.3068181818181818,0.11363636363636363,0.4090909090909091,0.07954545454545454
10599,7.085014409221902,1494.1427312903481,535.0,-44.0,1388,245,201,1431.8876080691643,211199.28944979023,2347.0,5.0,3.078643578643579,1595.502113971067,546.0,-51.0,1386,347,121,0.1765129682997118,0.14481268011527376,0.25036075036075034,0.0873015873015873
10620,0.5632183908045977,696.8315649867369,281.0,-20.0,261,36,31,1359.896551724138,220454.96233421747,2343.0,31.0,-8.601532567049809,851.0098437960514,262.0,-55.0,261,42,22,0.13793103448275862,0.11877394636015326,0.16091954022988506,0.0842911877394636
10627,12.501792114695341,2704.790464402672,330.0,-22.0,279,67,37,1307.268817204301,198802.1972615456,2353.0,606.0,8.200716845878135,2905.1610066785274,349.0,-37.0,279,87,25,0.24014336917562723,0.13261648745519714,0.3118279569892473,0.08960573476702509
10631,28.966666666666665,10817.693785310736,443.0,-26.0,60,9,10,1068.6333333333334,160190.74463276833,1635.0,539.0,17.733333333333334,11992.60564971751,520.0,-45.0,60,10,9,0.15,0.16666666666666666,0.16666666666666666,0.15
10666,3.935828877005348,1873.232419067335,436.0,-23.0,187,26,20,1313.02688172043,225510.66413833178,2333.0,49.0,-0.2594594594594595,1926.4975323149247,416.0,-53.0,185,46,10,0.13903743315508021,0.10695187165775401,0.24864864864864866,0.05405405405405406
10676,26.603448275862068,15781.155777374472,937.0,-23.0,58,18,5,1551.6724137931035,194826.71536600127,2354.0,27.0,26.20689655172414,15883.21960072595,936.0,-23.0,58,25,7,0.3103448275862069,0.08620689655172414,0.43103448275862066,0.1206896551724138
10685,19.804761904761904,13467.555001139206,1487.0,-24.0,210,47,29,1298.8285714285714,187468.82214627464,2346.0,642.0,13.90952380952381,14131.192731829558,1495.0,-42.0,210,66,17,0.22380952380952382,0.1380952380952381,0.3142857142857143,0.08095238095238096
10693,9.722443559096945,1981.4344887316645,988.0,-26.0,6024,1344,738,1483.3522670652715,268927.7830301583,2400.0,1.0,3.7955415072367327,2245.34604334649,979.0,-62.0,6011,1673,492,0.22310756972111553,0.12250996015936255,0.2783230743636666,0.08184994177341541
10713,5.125480153649168,1402.3980819281774,509.0,-19.0,1562,230,227,1305.6944266495836,188984.4572060972,2353.0,10.0,-1.0923669018601667,1481.9773422118942,489.0,-45.0,1559,333,118,0.147247119078105,0.14532650448143405,0.21359846055163567,0.07568954457985888
10721,18.065599702242487,4146.014773144428,1205.0,-26.0,10747,2792,1539,1427.1601715457766,302345.6470699562,2400.0,1.0,9.906109865470851,4660.609234832724,1236.0,-85.0,10704,3328,1106,0.25979343072485345,0.14320275425700196,0.3109118086696562,0.10332585949177878
10728,1.5802469135802468,464.8716049382715,107.0,-17.0,81,12,11,1212.1234567901236,203584.13456790132,2001.0,718.0,0.04938271604938271,695.5725308641973,122.0,-27.0,81,27,3,0.14814814814814814,0.13580246913580246,0.3333333333333333,0.037037037037037035
10731,2.5301204819277108,1358.6911548633555,310.0,-15.0,83,10,12,1267.6626506024097,178577.10431971788,1936.0,703.0,-4.228915662650603,1456.3493975903616,299.0,-29.0,83,10,6,0.12048192771084337,0.14457831325301204,0.12048192771084337,0.07228915662650602
10732,12.117948717948718,2705.4344699973567,624.0,-22.0,195,63,16,800.2358974358974,233059.84097277315,2207.0,237.0,6.564102564102564,2908.587364525511,631.0,-43.0,195,68,12,0.3230769230769231,0.08205128205128205,0.3487179487179487,0.06153846153846154
10739,22.784313725490197,5768.612549019606,342.0,-17.0,51,11,10,1271.8431372549019,266135.09490196075,1937.0,725.0,15.647058823529411,5870.632941176471,344.0,-42.0,51,17,5,0.21568627450980393,0.19607843137254902,0.3333333333333333,0.09803921568627451
10747,2.3351351351351353,1475.9414218566399,351.0,-16.0,185,21,24,1288.6864864864865,224663.44465334908,2257.0,624.0,0.5513513513513514,1610.6074030552293,348.0,-31.0,185,39,21,0.11351351351351352,0.12972972972972974,0.21081081081081082,0.11351351351351352
10754,-10.266666666666667,173.7242937853108,36.0,-30.0,60,7,2,1719.0666666666666,123041.65649717516,2115.0,1255.0,-14.266666666666667,196.2327683615818,45.0,-35.0,60,7,2,0.11666666666666667,0.03333333333333333,0.11666666666666667,0.03333333333333333
10779,4.793103448275862,3918.8687235329708,416.0,-20.0,58,5,5,1068.4137931034484,126887.79068360556,1712.0,703.0,-3.5517241379310347,3981.3744706594075,405.0,-41.0,58,8,3,0.08620689655172414,0.08620689655172414,0.13793103448275862,0.05172413793103448
10781,9.862354892205639,5986.391321355571,1406.0,-22.0,603,113,92,1344.6898839137646,194853.80233935514,2339.0,611.0,6.311774461028192,6106.092003988916,1390.0,-40.0,603,174,51,0.18739635157545606,0.15257048092868988,0.2885572139303483,0.0845771144278607
10785,26.04261796042618,6958.5865955748595,1047.0,-19.0,657,207,90,1290.683969465649,256116.36633284303,2400.0,32.0,23.165137614678898,7273.127358556839,1037.0,-46.0,654,284,72,0.3150684931506849,0.136986301369863,0.43425076452599387,0.11009174311926606
10792,13.006880733944953,4451.768168348365,1637.0,-22.0,1744,382,256,1358.0114942528735,231944.39204721974,2358.0,12.0,6.97642323174238,4946.204852331693,1609.0,-71.0,1739,514,159,0.2190366972477064,0.14678899082568808,0.29557216791259344,0.09143185738930419
10800,8.32636165577342,2438.669814786323,1189.0,-23.0,2295,424,309,1495.0610287707061,229372.3922616542,2359.0,1.0,3.6198600174978126,2677.091754203591,1220.0,-40.0,2286,575,183,0.18474945533769063,0.134640522875817,0.2515310586176728,0.08005249343832022
10821,7.8168184252812,1332.9901443157612,1396.0,-35.0,7468,1600,915,1517.3384264843855,258033.81695350297,2400.0,1.0,0.3251006711409396,1639.9928320814133,1431.0,-61.0,7450,1925,552,0.21424745581146223,0.12252276379217997,0.25838926174496646,0.07409395973154362
10849,14.658536585365853,6068.699953177542,892.0,-21.0,574,115,83,1527.0575916230366,185491.34457950442,2347.0,6.0,7.535776614310646,6344.602301712251,879.0,-53.0,573,158,54,0.20034843205574912,0.1445993031358885,0.2757417102966841,0.09424083769633508
10868,4.844408427876823,1199.0569207939543,518.0,-18.0,617,101,89,1302.317666126418,225000.29827506386,2332.0,13.0,-1.3646677471636952,1270.0632301248197,488.0,-45.0,617,133,51,0.16369529983792544,0.14424635332252836,0.21555915721231766,0.08265802269043761
10874,11.861216730038024,4179.293083469126,999.0,-20.0,526,107,71,1259.1736641221373,259062.46117890035,2336.0,20.0,8.237093690248566,4608.8210735295215,991.0,-46.0,523,181,38,0.20342205323193915,0.13498098859315588,0.34608030592734224,0.07265774378585087
10918,-2.574074074074074,523.0038434661077,79.0,-22.0,54,7,6,1492.0555555555557,207953.37421383653,2045.0,1011.0,2.6296296296296298,774.8413696715584,133.0,-37.0,54,17,4,0.12962962962962962,0.1111111111111111,0.3148148148148148,0.07407407407407407
10926,-5.0,2054.931034482758,253.0,-35.0,59,8,5,1592.3103448275863,30425.516031457966,1929.0,1353.0,-0.27586206896551724,1962.8699334543255,252.0,-32.0,58,12,6,0.13559322033898305,0.0847457627118644,0.20689655172413793,0.10344827586206896
10967,16.405797101449274,3043.038789428815,219.0,-19.0,69,20,11,1214.855072463768,211027.94927536228,2025.0,618.0,17.246376811594203,3122.717817561807,222.0,-30.0,69,27,10,0.2898550724637681,0.15942028985507245,0.391304347826087,0.14492753623188406
10980,6.4287690179806365,3484.3976199507265,1157.0,-21.0,723,107,112,1332.8545706371192,238392.31585286683,2344.0,120.0,0.0638002773925104,3632.7403683156067,1145.0,-46.0,721,129,66,0.1479944674965422,0.15491009681881052,0.17891816920943135,0.09153952843273232
10990,9.55530474040632,2190.11175347027,339.0,-19.0,443,87,67,1404.884875846501,210254.0070784347,2342.0,615.0,6.395033860045147,2944.7191608020257,334.0,-39.0,443,122,53,0.1963882618510158,0.15124153498871332,0.27539503386004516,0.11963882618510158
10994,4.373573573573574,1765.303868531995,1052.0,-23.0,1665,230,241,1396.2144144144145,201077.0026767152,2340.0,6.0,-1.2032471437161756,1971.4616741669213,1039.0,-59.0,1663,327,154,0.13813813813813813,0.14474474474474475,0.19663259170174383,0.0926037282020445
11003,15.06777108433735,5357.435822475421,1007.0,-19.0,664,152,90,1413.867069486405,204712.62678080905,2331.0,649.0,11.803328290468986,5314.979443451155,1062.0,-43.0,661,236,59,0.2289156626506024,0.1355421686746988,0.35703479576399394,0.08925869894099848
11013,44.0,22843.418181818186,1006.0,-14.0,56,15,11,1204.607142857143,256766.4974025973,2230.0,21.0,36.464285714285715,21835.344155844155,969.0,-35.0,56,18,11,0.26785714285714285,0.19642857142857142,0.32142857142857145,0.19642857142857142
11027,20.133333333333333,5268.4903954802285,394.0,-21.0,60,14,10,1212.2666666666667,233361.8937853108,2140.0,631.0,22.466666666666665,5229.337853107344,398.0,-35.0,60,28,6,0.23333333333333334,0.16666666666666666,0.4666666666666667,0.1
11042,13.113146551724139,3819.3437020879105,1340.0,-26.0,3712,841,522,1399.3094146209874,226877.35134954954,2356.0,1.0,7.320810810810811,4203.056555168304,1366.0,-60.0,3700,1131,348,0.2265625,0.140625,0.30567567567567566,0.09405405405405405
11049,1.7298850574712643,1293.088465882665,194.0,-27.0,174,22,22,1271.2758620689656,251079.78473191208,2357.0,541.0,-1.6551724137931034,1360.3428343631663,179.0,-34.0,174,29,23,0.12643678160919541,0.12643678160919541,0.16666666666666666,0.13218390804597702
11057,6.268135953266065,1044.1698009226197,1149.0,-23.0,18830,3416,2391,1556.1919455232219,267096.3741998595,2400.0,1.0,2.2022693373108884,1158.7690044923652,1137.0,-58.0,18772,5197,1426,0.18141263940520447,0.12697822623473182,0.2768484977626252,0.07596420200298316
11066,9.831930415263749,2039.8457272856404,1002.0,-23.0,3564,724,546,1368.3767912334927,231318.75034371973,2400.0,3.0,5.9949367088607595,2334.1130863423623,1014.0,-55.0,3555,1160,294,0.2031425364758698,0.1531986531986532,0.3263009845288326,0.08270042194092828
11067,22.17391304347826,4749.947731052507,488.0,-13.0,184,56,23,1156.9782608695652,166718.46947018304,1958.0,658.0,16.688524590163933,5080.732120338677,479.0,-43.0,183,71,16,0.30434782608695654,0.125,0.3879781420765027,0.08743169398907104
11076,8.083333333333334,1826.758865248227,183.0,-21.0,48,11,6,992.7916666666666,142323.35992907805,1651.0,623.0,11.125,2452.5797872340427,206.0,-38.0,48,17,6,0.22916666666666666,0.125,0.3541666666666667,0.125
11092,3.260869565217391,1813.6193236714976,209.0,-28.0,46,11,5,1591.4565217391305,164445.63140096611,2046.0,1033.0,13.673913043478262,1630.980193236715,197.0,-28.0,46,20,4,0.2391304347826087,0.10869565217391304,0.43478260869565216,0.08695652173913043
11097,1.576271186440678,1081.9725306838104,127.0,-23.0,59,10,11,1039.7457627118645,176418.71011104612,1643.0,627.0,-10.440677966101696,1193.2162478082987,110.0,-41.0,59,11,8,0.1694915254237288,0.1864406779661017,0.1864406779661017,0.13559322033898305
11109,11.436599423631124,3724.1539832245853,593.0,-28.0,694,138,119,1304.770893371758,181197.87672733917,2329.0,232.0,5.782608695652174,3781.5637029090676,601.0,-46.0,690,191,70,0.1988472622478386,0.17146974063400577,0.2768115942028985,0.10144927536231885
11111,15.821656050955413,4454.301322880939,518.0,-15.0,157,32,30,1166.8407643312103,185947.750122489,2305.0,48.0,16.85987261146497,4402.9930589580235,499.0,-29.0,157,59,20,0.20382165605095542,0.1910828025477707,0.37579617834394907,0.12738853503184713
11122,-3.5142857142857142,471.20993788819874,147.0,-20.0,70,4,7,1024.7205882352941,108152.29389815632,1821.0,635.0,-17.720588235294116,266.3834503950835,60.0,-39.0,68,2,1,0.05714285714285714,0.1,0.029411764705882353,0.014705882352941176
11140,-1.5854214123006833,339.00124816675515,139.0,-19.0,439,48,47,1282.25284738041,216780.70076242177,2241.0,600.0,-4.995444191343964,493.52509335247123,128.0,-37.0,439,87,28,0.10933940774487472,0.1070615034168565,0.19817767653758542,0.06378132118451026
11146,13.86890243902439,5416.12037555009,1092.0,-18.0,328,73,41,1429.2012195121952,232604.90739912013,2259.0,541.0,7.431192660550459,5812.233747959699,1105.0,-42.0,327,99,25,0.2225609756097561,0.125,0.30275229357798167,0.0764525993883792
11150,6.7073170731707314,2623.345377898224,262.0,-20.0,82,10,10,1253.6463414634147,233153.58943089424,2336.0,646.0,-0.15853658536585366,2943.986901535682,268.0,-37.0,82,17,5,0.12195121951219512,0.12195121951219512,0.2073170731707317,0.06097560975609756
11193,11.420438767009164,2037.4981821407637,580.0,-19.0,3601,829,508,1342.8654434250764,200679.98856357532,2349.0,5.0,7.730790645879733,2480.483061697182,594.0,-57.0,3592,1204,314,0.23021382949180783,0.14107192446542627,0.3351893095768374,0.08741648106904232
11203,3.9887005649717513,1279.7839625064198,312.0,-19.0,177,32,30,1200.3841807909605,160095.96520287616,1859.0,708.0,-0.6779661016949152,1631.6172958397547,306.0,-44.0,177,48,13,0.1807909604519774,0.1694915254237288,0.2711864406779661,0.07344632768361582
11233,36.483870967741936,12764.991397849468,480.0,-20.0,31,7,6,1512.967741935484,34741.43225806452,2222.0,1417.0,42.03225806451613,12360.49892473118,463.0,-22.0,31,12,6,0.22580645161290322,0.1935483870967742,0.3870967741935484,0.1935483870967742
11252,2.4864864864864864,354.3903205531113,118.0,-16.0,259,41,26,1384.034749034749,207847.9871599175,2225.0,633.0,-3.613899613899614,373.03639519918585,107.0,-35.0,259,47,17,0.1583011583011583,0.10038610038610038,0.18146718146718147,0.06563706563706563
11259,5.974501471068977,479.0475759734315,625.0,-18.0,6118,1319,649,1516.2067779960707,239443.37871940207,2400.0,2.0,-3.011311475409836,580.4906082158063,624.0,-67.0,6100,1315,403,0.2155933311539719,0.10608041843739784,0.2155737704918033,0.0660655737704918
11267,5.659824046920821,1768.6552042742921,770.0,-19.0,1023,170,168,1289.782991202346,222668.77477891088,2304.0,114.0,3.2701375245579567,1956.0105331177458,754.0,-54.0,1018,318,65,0.16617790811339198,0.16422287390029325,0.31237721021611004,0.06385068762278978
11274,9.853333333333333,2459.6944144144145,371.0,-14.0,75,19,9,1234.7066666666667,217959.6965765766,2004.0,641.0,8.306666666666667,3827.6209009009,444.0,-39.0,75,23,8,0.25333333333333335,0.12,0.30666666666666664,0.10666666666666667
11278,11.161724107222371,2734.8055138066657,1262.0,-26.0,11229,2447,1612,1508.075748101831,245743.3222945873,2400.0,1.0,7.6397387725890145,3198.247313951622,1296.0,-68.0,11178,3391,1162,0.2179178911746371,0.14355686169739068,0.3033637502236536,0.10395419574163535
11292,9.551004805591962,1544.029619437041,1018.0,-19.0,18312,4272,2257,1589.5662340507092,258220.9686275976,2400.0,1.0,2.3733260153677276,1754.2292461959134,1007.0,-76.0,18220,5185,1347,0.23328964613368283,0.12325251201397991,0.2845773874862788,0.07392974753018661
11298,8.292654028436019,1565.3606569660074,1270.0,-21.0,22788,4889,3028,1539.2822934973638,297203.34413921065,2400.0,1.0,5.133582911253028,1625.2645279699766,1275.0,-58.0,22705,7045,1828,0.21454274179392663,0.13287695278216605,0.31028407839682887,0.08051090068266901
11308,7.5701754385964914,1709.80476634063,201.0,-15.0,114,18,17,1387.877192982456,219621.57770532538,2249.0,704.0,0.8070175438596491,1667.1482689023444,202.0,-41.0,114,19,14,0.15789473684210525,0.14912280701754385,0.16666666666666666,0.12280701754385964
11337,25.929411764705883,13559.261260006957,1083.0,-15.0,170,35,32,1285.629411764706,201752.13995823177,2203.0,544.0,17.88235294117647,13802.991994430915,1088.0,-40.0,170,48,21,0.20588235294117646,0.18823529411764706,0.2823529411764706,0.12352941176470589
11413,8.927038626609441,1417.6282743821216,238.0,-17.0,233,55,36,1247.4291845493563,157708.49604114247,2342.0,652.0,9.317596566523605,1567.0193873020585,244.0,-32.0,233,90,16,0.23605150214592274,0.15450643776824036,0.38626609442060084,0.06866952789699571
11415,14.278688524590164,4762.371038251367,435.0,-24.0,61,11,7,1286.360655737705,191293.50109289624,1833.0,805.0,2.2950819672131146,4556.311475409838,421.0,-38.0,61,10,9,0.18032786885245902,0.11475409836065574,0.16393442622950818,0.14754098360655737
11423,12.441950464396285,4520.65270819894,1074.0,-23.0,1292,265,184,1392.3653250773993,188014.8796022953,2349.0,227.0,8.525948876839658,4840.092930784983,1049.0,-61.0,1291,410,112,0.20510835913312694,0.14241486068111456,0.3175832687838885,0.08675445391169635
11433,14.740706241002625,4389.835369453737,1177.0,-46.0,11809,2565,1919,1537.5517826825128,250923.99061147418,2400.0,1.0,4.24968087822313,4906.7395264939005,1159.0,-85.0,11751,3311,1007,0.21720721483614192,0.16250317554407656,0.2817632541911327,0.08569483448217173
11447,55.1875,34739.347074468074,805.0,-32.0,48,11,8,1058.6808510638298,276013.8741905642,1927.0,520.0,38.191489361702125,27827.462534690098,805.0,-42.0,47,10,7,0.22916666666666666,0.16666666666666666,0.2127659574468085,0.14893617021276595
